tick,avg_avg_hydrolytic_resistance,std_avg_hydrolytic_resistance,min_avg_hydrolytic_resistance,max_avg_hydrolytic_resistance,avg_pct_blocks_in_assemblies,std_pct_blocks_in_assemblies,min_pct_blocks_in_assemblies,max_pct_blocks_in_assemblies
197300,0.55221375,0.022124013972378516,0.529679,0.582515,3.515,4.148328980846786,0.0,8.08
197400,0.54063175,0.017010496413979236,0.529173,0.565374,2.93,3.480402275599762,0.0,6.86
197500,0.5548362499999999,0.010006894169354803,0.547624,0.569621,3.1100000000000003,3.695862551556808,0.0,7.29
197600,0.56375,0.01651212681637347,0.539663,0.576923,3.3449999999999998,3.9808248726446966,0.0,7.87
197700,0.54643725,0.01321411597181843,0.533118,0.563396,3.0075000000000003,3.58804844820505,0.0,7.12
197800,0.554629,0.016761063271761707,0.534251,0.574877,3.105,3.688328438014525,0.0,7.27
197900,0.555466,0.011656240760496787,0.545361,0.566009,3.2375,3.7647343863810625,0.0,7.02
198000,0.53329575,0.014749378865452833,0.516787,0.546288,2.98,3.4804597397470354,0.0,6.6
198100,0.5384672500000001,0.015928365335149745,0.520344,0.555204,3.005,3.5502535120748773,0.0,6.93
198200,0.5480287500000001,0.01914420126957505,0.524302,0.56997,3.42,4.076796127680002,0.0,8.08
198300,0.53665775,0.016112648186543812,0.515953,0.551988,3.0149999999999997,3.551530186647252,0.0,6.89
198400,0.54507225,0.02026412630528804,0.519578,0.567978,3.2625,3.8255315534794203,0.0,7.34
198500,0.5531507499999999,0.023861016678185933,0.525832,0.578912,3.6399999999999997,4.319537012227121,0.0,8.5
198600,0.5420189999999999,0.02860892564684431,0.512037,0.577753,3.2225,3.777215685307543,0.0,7.24
198700,0.55264475,0.0214931023567252,0.533908,0.582566,3.5275,4.109236547097282,0.0,7.72
198800,0.55828,0.016169141906730838,0.535818,0.570139,3.7575,4.475610759065924,0.0,8.86
198900,0.5472755,0.01853971395859892,0.520674,0.563783,3.1574999999999998,3.720092964788201,0.0,7.22
199000,0.55212625,0.017917956493882507,0.527745,0.570511,3.2525,3.890804329869768,0.0,7.75
199100,0.5645725,0.0077581982659205686,0.554475,0.573044,3.5825000000000005,4.271739497363262,0.0,8.47
199200,0.547558,0.015421558978693886,0.528083,0.560361,3.1174999999999997,3.6563950825915956,0.0,7.02
199300,0.545501,0.01885233034225038,0.521296,0.566853,3.4225000000000003,3.9972688592754593,0.0,7.58
199400,0.56045725,0.029624071095141525,0.525517,0.596657,3.6950000000000003,4.291048822840402,0.0,7.95
199500,0.5527117500000001,0.02079785503964291,0.533845,0.576528,3.1624999999999996,3.66977179126986,0.0,6.77
199600,0.54411975,0.015160637198020396,0.528512,0.564638,3.24,3.796428145858508,0.0,7.27
199700,0.56221375,0.011962944659099072,0.545383,0.571812,3.5125,4.162237979741187,0.0,8.17
199800,0.5450287500000001,0.012378896891484305,0.528856,0.558175,3.0324999999999998,3.600253463299494,0.0,7.09
199900,0.5481167499999999,0.013398789034212487,0.533382,0.565908,3.2175000000000002,3.825165573758431,0.0,7.55
200000,0.5538185,0.009633951992822031,0.543996,0.565221,3.3625,4.003401678572861,0.0,7.92
200100,0.53958275,0.016596229900693312,0.519405,0.556979,3.2025,3.795087833854003,0.0,7.45
200200,0.5400425,0.018897129102944,0.517216,0.557064,3.315,3.9355516343540287,0.0,7.75
200300,0.55541275,0.027797458053750182,0.516106,0.575251,3.7675,4.475067038604004,0.0,8.82
200400,0.5384875,0.02236366565808623,0.508862,0.562993,3.1500000000000004,3.7174005254568234,0.0,7.24
200500,0.5484015,0.01846359276161242,0.521619,0.563606,3.325,3.9185754214169894,0.0,7.61
200600,0.55662225,0.010511945724587201,0.541059,0.56371,3.3575,3.999803120154791,0.0,7.92
200700,0.5449205,0.020753103711654005,0.522919,0.567521,3.1100000000000003,3.7118459019738412,0.0,7.37
200800,0.5449265,0.028046172365107765,0.509037,0.569782,3.3725,3.9534573476894876,0.0,7.58
200900,0.55482125,0.024662067247428112,0.52322,0.577604,3.46,4.056500955256882,0.0,7.78
201000,0.543791,0.0254694170460705,0.509163,0.569401,3.1075,3.642191419095561,0.0,6.98
201100,0.5504895,0.024207863054525616,0.517274,0.575295,3.21,3.7902594458251357,0.0,7.39
201200,0.5585979999999999,0.017858503427405845,0.531972,0.568921,3.4225000000000003,4.05364342289748,0.0,7.95
201300,0.5432870000000001,0.006930265459081147,0.533845,0.54921,2.965,3.4824177425078306,0.0,6.71
201400,0.5485887500000001,0.005484249834754067,0.543402,0.555741,3.36,3.9861092140916896,0.0,7.84
201500,0.56211575,0.00937003928753766,0.551096,0.570738,3.615,4.282160669568577,0.0,8.4
201600,0.5435455,0.011256347468576736,0.533129,0.558671,3.0275,3.5799941806284172,0.0,7.0
201700,0.55658475,0.017202414198303668,0.542588,0.581502,3.3674999999999997,4.027516811469154,0.0,8.02
201800,0.5583685,0.019612452685305162,0.529628,0.573675,3.4174999999999995,4.10055585662887,0.0,8.2
201900,0.55442375,0.023650168123081072,0.519838,0.572737,3.16,3.7390907985765742,0.0,7.32
202000,0.5480832499999999,0.01587392537832613,0.526197,0.564172,3.4225000000000003,4.133782569673124,0.0,8.33
202100,0.5605979999999999,0.018161996531218694,0.534018,0.57509,3.4775,4.136200954176831,0.0,8.17
202200,0.5463782500000001,0.00955728160008555,0.539565,0.560103,3.025,3.6322307195441206,0.0,7.27
202300,0.54809125,0.018330690773945196,0.523335,0.567552,3.0250000000000004,3.5628499828087064,0.0,6.91
202400,0.54443,0.020883757436502316,0.516727,0.567191,3.3575,3.9786628825942683,0.0,7.81
202500,0.54160225,0.02132186509001185,0.513247,0.55899,3.0949999999999998,3.634478412830833,0.0,7.0
202600,0.55387575,0.016175098400009778,0.530054,0.564444,3.3075,3.9242950534671404,0.0,7.72
202700,0.55671125,0.019534578937105335,0.528166,0.570964,3.5975,4.216415341653777,0.0,8.08
202800,0.5437645,0.023390285112983727,0.514712,0.568069,3.17,3.7256140433490965,0.0,7.19
202900,0.5580795000000001,0.00747831266619239,0.547627,0.565358,3.4450000000000003,4.065870140572618,0.0,7.92
203000,0.56094725,0.014009438517775523,0.544305,0.575332,3.5175,4.160660003733382,0.0,8.14
203100,0.5479335000000001,0.003333347716635637,0.544906,0.55152,3.015,3.55479488390915,0.0,6.91
203200,0.5585155,0.010664388168104149,0.548029,0.57319,3.1675,3.709100295219853,0.0,7.09
203300,0.5678235,0.012064274795168316,0.551075,0.577901,3.4749999999999996,4.077854828215442,0.0,7.84
203400,0.55028125,0.018764310208034103,0.524123,0.568305,2.9975,3.5048193010957545,0.0,6.67
203500,0.55443675,0.00981616868148327,0.542246,0.563908,3.2325,3.7706884870891506,0.0,7.12
203600,0.5648375,0.010797274115874498,0.552321,0.578568,3.655,4.406098047025281,0.0,8.86
203700,0.55172025,0.01745211565732555,0.528021,0.56855,3.1675,3.7282111438776284,0.0,7.22
203800,0.5513635,0.01589860338730002,0.528326,0.564598,3.175,3.722485728649607,0.0,7.14
203900,0.5625415,0.015125349505603722,0.542604,0.575056,3.4425,4.111191027751771,0.0,8.17
204000,0.54805125,0.015917886613806474,0.533353,0.56695,3.105,3.6921944694178825,0.0,7.29
204100,0.55667925,0.0224689528664926,0.534909,0.583757,3.3225,3.930227940802755,0.0,7.69
204200,0.554102,0.017371993111519067,0.538982,0.57195,3.4725,4.146768822428695,0.0,8.24
204300,0.5464255,0.018925160633400207,0.527589,0.566427,3.2199999999999998,3.8450661025960704,0.0,7.64
204400,0.5529197499999999,0.02727307318430887,0.522677,0.588912,3.385,3.9683791821514904,0.0,7.61
204500,0.5609980000000001,0.019806584982441214,0.531472,0.572837,3.44,4.035186901908427,0.0,7.75
204600,0.5492125,0.016930787902516547,0.528825,0.57003,3.0374999999999996,3.576202594932228,0.0,6.93
204700,0.55760575,0.02724619354913024,0.526834,0.592816,3.2625,3.800529568362809,0.0,7.14
204800,0.56227925,0.026835561721653352,0.52883,0.594496,3.5075,4.101799401888559,0.0,7.81
204900,0.5427059999999999,0.022148189768014897,0.513833,0.567684,3.0625,3.596835414638818,0.0,6.93
205000,0.55774475,0.02088882023754974,0.540905,0.587709,3.2925,3.8451820503065908,0.0,7.29
205100,0.5642605,0.02155966744486877,0.543665,0.594006,3.5625,4.1962711621946776,0.0,8.14
205200,0.5496545,0.024829928144613444,0.524204,0.581948,3.1574999999999998,3.676070138975407,0.0,6.89
205300,0.5568919999999999,0.022997249458721482,0.53834,0.588132,3.4275,4.024635594270203,0.0,7.75
205400,0.56766825,0.01697575782059034,0.546098,0.586187,3.7025,4.3414772831376185,0.0,8.33
205500,0.550453,0.02284579482822461,0.521547,0.575459,3.0925000000000002,3.6400858506359435,0.0,7.05
205600,0.5555475,0.024676058430524637,0.528657,0.584391,3.31,3.896759337363976,0.0,7.55
205700,0.5565635,0.0248087966858532,0.526138,0.580138,3.6899999999999995,4.364844403488704,0.0,8.54
205800,0.5447807499999999,0.02252843195275696,0.51782,0.567754,3.23,3.840156246821215,0.0,7.58
205900,0.5521119999999999,0.024304112272068964,0.521915,0.572601,3.495,4.162735478824792,0.0,8.24
206000,0.56840825,0.01791905563685394,0.545661,0.588074,3.5075,4.112642094809613,0.0,7.89
206100,0.55118825,0.010934186949654739,0.537684,0.561987,3.045,3.609621402123312,0.0,7.09
206200,0.54888,0.02039584210895282,0.522578,0.570811,3.3200000000000003,3.96297026652148,0.0,7.87
206300,0.56615475,0.019392492883845532,0.541363,0.582732,3.6425,4.363961312080269,0.0,8.71
206400,0.5541495000000001,0.013555917711464605,0.536051,0.568779,3.1799999999999997,3.772567649051063,0.0,7.42
206500,0.54378675,0.0077072231218513546,0.534366,0.553231,3.245,3.7967134910779525,0.0,7.24
206600,0.5582912499999999,0.010174495937555511,0.543044,0.563766,3.4775,4.1017587691135615,0.0,7.98
206700,0.545528,0.012604501180134009,0.529472,0.557274,3.035,3.6021151193893477,0.0,7.09
206800,0.555142,0.015721814187088363,0.536309,0.568863,3.435,4.158473277538284,0.0,8.4
206900,0.56928,0.011208053800727435,0.560124,0.583307,3.695,4.381358236894125,0.0,8.61
207000,0.5455602500000001,0.015047734544331453,0.52959,0.56336,3.13,3.6849423333344036,0.0,7.14
207100,0.5521705,0.017079998467993678,0.53534,0.573418,3.3525,3.9321357640176497,0.0,7.55
207200,0.56345775,0.010313979877654745,0.549541,0.571836,3.4299999999999997,4.0141250603338205,0.0,7.66
207300,0.548351,0.006889019814168058,0.54284,0.557415,3.0075000000000003,3.561023963225559,0.0,6.98
207400,0.553137,0.01193239115461215,0.544272,0.569946,3.245,3.9127526542490947,0.0,7.87
207500,0.55841825,0.009604174591464542,0.545181,0.567558,3.2824999999999998,3.924252582764434,0.0,7.81
207600,0.5422267500000001,0.025218826808226718,0.510473,0.571813,2.9475,3.454575468370414,0.0,6.62
207700,0.5518445,0.012859401269110499,0.53472,0.563142,3.0,3.546350236510771,0.0,6.93
207800,0.5571115,0.0304389340647796,0.514792,0.586269,3.5225,4.138456838001335,0.0,7.98
207900,0.539316,0.014515251725914616,0.522596,0.557338,2.9875,3.5212249289132327,0.0,6.84
208000,0.55125925,0.0165478319702814,0.531941,0.572389,3.2800000000000002,3.8644016354411197,0.0,7.5
208100,0.5474515,0.029793410104697098,0.51079,0.582746,3.475,4.128546959887946,0.0,8.14
208200,0.54236775,0.018461410516263373,0.51786,0.561677,3.0700000000000003,3.6471267229606013,0.0,7.19
208300,0.5511665,0.021169592698018536,0.525491,0.570688,3.365,3.9738184826855556,0.0,7.75
208400,0.5632159999999999,0.016820218547926178,0.546118,0.584614,3.6500000000000004,4.3543541426944135,0.0,8.64
208500,0.5485125,0.014799585433382927,0.535325,0.561609,3.19,3.8921973228499094,0.0,7.92
208600,0.54481275,0.020722949474354945,0.525393,0.571733,3.3200000000000003,3.9392808142265423,0.0,7.75
208700,0.553621,0.016958125623625597,0.533137,0.568686,3.2475,3.853114541077992,0.0,7.58
208800,0.54956225,0.013883449076148174,0.531827,0.562957,2.975,3.4967842369811724,0.0,6.75
208900,0.5550155,0.01826621934062985,0.531407,0.575749,3.26,3.853595723476971,0.0,7.53
209000,0.5551305,0.013508173192552732,0.542325,0.573978,3.5025,4.105544015921235,0.0,7.87
209100,0.54407425,0.014784606755563956,0.526384,0.560139,3.1174999999999997,3.7383452221537805,0.0,7.47
209200,0.54739225,0.0111623122865889,0.535926,0.558623,3.2575000000000003,3.8818584466721604,0.0,7.69
209300,0.54393275,0.014434980415065798,0.529776,0.558633,3.5324999999999998,4.260057706964387,0.0,8.57
209400,0.53908,0.015701404926523846,0.515739,0.549058,2.9475,3.4898459851403185,0.0,6.84
209500,0.546668,0.009346324090250668,0.532763,0.552273,3.2175000000000002,3.825165573758431,0.0,7.55
209600,0.55263975,0.014623747385103933,0.530924,0.562799,3.6375,4.331269059602124,0.0,8.57
209700,0.5412735,0.015418612680782916,0.519781,0.554455,3.125,3.670027247855253,0.0,7.07
209800,0.55549125,0.02392135761720055,0.520244,0.571739,3.38,4.0425157183780165,0.0,8.05
209900,0.5631587499999999,0.023419777715640282,0.530017,0.581627,3.7375,4.461392719768122,0.0,8.86
210000,0.5442765,0.02437216747986661,0.519656,0.566466,3.11,3.6827706960928204,0.0,7.22
210100,0.555626,0.015417920828265633,0.542756,0.575868,3.29,3.8857174369735126,0.0,7.58
210200,0.56016975,0.010460869861058424,0.545461,0.570034,3.4625000000000004,4.0429393185321665,0.0,7.66
210300,0.548243,0.023600712489244915,0.514597,0.569824,3.0999999999999996,3.6288565692239754,0.0,6.93
210400,0.5531077499999999,0.013867039683484477,0.536252,0.569803,3.1425,3.6588921365170997,0.0,6.86
210500,0.556638,0.010562847185615528,0.546988,0.565838,3.5075000000000003,4.0763004060054255,0.0,7.58
210600,0.55169225,0.018228730790979367,0.531302,0.574345,3.1625,3.6930960362998055,0.0,7.0
210700,0.5533835,0.014356837569604252,0.532103,0.562545,3.4074999999999998,4.027831302326352,0.0,7.87
210800,0.5540345,0.01219300374531777,0.538908,0.568563,3.5300000000000002,4.140362302987506,0.0,7.95
210900,0.5394094999999999,0.020183740361984445,0.51359,0.560901,2.9975,3.510103274833947,0.0,6.71
211000,0.554803,0.02168338474500693,0.526134,0.574753,3.2525,3.842528464435885,0.0,7.5
211100,0.564893,0.01952319473515202,0.53996,0.583296,3.655,4.406098047025281,0.0,8.86
211200,0.5450945,0.02089900216916269,0.51912,0.562888,2.9975,3.5479606818565506,0.0,6.95
211300,0.54904725,0.018255798227321263,0.531026,0.571623,3.135,3.681381081424017,0.0,7.09
211400,0.5612055,0.018505571782574053,0.541593,0.577604,3.5975,4.274672502075451,0.0,8.43
211500,0.5416734999999999,0.019869595407724473,0.51541,0.561927,3.055,3.580367765095275,0.0,6.86
211600,0.5523205,0.02016945032303392,0.531276,0.575456,3.3125,3.9749999999999996,0.0,7.95
211700,0.5640802500000001,0.021839941855462904,0.536358,0.586114,3.515,4.127699116941544,0.0,7.95
211800,0.5429955,0.0187178503306336,0.525668,0.567416,3.09,3.630298426667795,0.0,7.0
211900,0.55118125,0.02645059091179877,0.528594,0.583131,3.3325,3.9885116271611896,0.0,7.95
212000,0.5646964999999999,0.01498237169698665,0.550287,0.577676,3.465,4.104213282307179,0.0,8.05
212100,0.5470945,0.017313494977425355,0.531656,0.568175,3.0175,3.56871942485443,0.0,6.98
212200,0.551603,0.02455974580487343,0.529665,0.575379,3.33,3.9178395406992705,0.0,7.58
212300,0.5605902500000001,0.020680418683302032,0.541427,0.584203,3.465,4.056669405641365,0.0,7.75
212400,0.5463745,0.02468324956321598,0.512168,0.567208,3.1925,3.7679470537681388,0.0,7.34
212500,0.5520895,0.02003887828697005,0.522104,0.563537,3.1375,3.695838876358113,0.0,7.17
212600,0.55819875,0.021453092525709806,0.527595,0.576963,3.3200000000000003,3.9145625553821466,0.0,7.61
212700,0.5460907500000001,0.016071076968164465,0.52507,0.563829,3.095,3.5970404501478717,0.0,6.69
212800,0.5462355,0.014192176260179408,0.526896,0.559224,3.1325000000000003,3.666545831342264,0.0,7.0
212900,0.56120075,0.014667281874407885,0.544557,0.57916,3.4625000000000004,4.071923173800475,0.0,7.87
213000,0.538285,0.01043652825416576,0.53046,0.552972,2.945,3.5235351566289212,0.0,7.02
213100,0.54998925,0.01774349605489289,0.523711,0.561643,3.295,3.939251197880125,0.0,7.84
213200,0.5617725,0.013377210135151505,0.546417,0.575767,3.39,4.014332655207671,0.0,7.87
213300,0.5431355,0.01494252581281582,0.529345,0.560666,2.9325,3.4624016231511905,0.0,6.75
213400,0.547943,0.011266706913143099,0.540644,0.56458,3.0774999999999997,3.627950523367153,0.0,7.05
213500,0.55923975,0.015513450666545255,0.549185,0.582071,3.2325,3.763007440864288,0.0,7.05
213600,0.5471280000000001,0.012611832882918592,0.536794,0.565446,2.8449999999999998,3.3387572538296344,0.0,6.42
213700,0.558331,0.011879752719087495,0.548706,0.575458,3.2175000000000002,3.821311947486099,0.0,7.53
213800,0.5668065000000001,0.014350860938169058,0.548177,0.583044,3.5125,4.092068547812952,0.0,7.69
213900,0.5542545,0.012439432931877053,0.543225,0.568289,3.0675,3.6233812477666034,0.0,7.07
214000,0.5598065,0.015154308463272065,0.544077,0.573765,3.2750000000000004,3.8945132344534836,0.0,7.69
214100,0.5677572500000001,0.018859621229406178,0.545333,0.587142,3.7249999999999996,4.438231629827357,0.0,8.79
214200,0.54621325,0.018637374982813436,0.523926,0.565875,3.4425,4.139552109427622,0.0,8.3
214300,0.54738475,0.010978760141746407,0.535537,0.560078,3.2649999999999997,3.852388869260215,0.0,7.5
214400,0.55897925,0.0156353163996341,0.53979,0.573883,3.5125,4.162237979741187,0.0,8.17
214500,0.5426785,0.018370510871139833,0.516072,0.55792,3.14,3.7095192860171697,0.0,7.24
214600,0.561348,0.018320746218426772,0.53985,0.583931,3.1849999999999996,3.7310722319461997,0.0,7.14
214700,0.5642425,0.015265869480642087,0.547618,0.577735,3.46,4.100414613182428,0.0,8.05
214800,0.552459,0.015581825374454702,0.543253,0.575628,2.875,3.3818486069012614,0.0,6.54
214900,0.5538022499999999,0.01956195237998157,0.524613,0.566347,3.0275,3.592746164147977,0.0,7.07
215000,0.55749125,0.00784547943616791,0.547002,0.565312,3.2800000000000002,3.883237480934347,0.0,7.61
215100,0.553763,0.01335387801352098,0.535298,0.567097,2.9924999999999997,3.5189333137566936,0.0,6.8
215200,0.55396325,0.008022780747139174,0.542863,0.559868,3.0549999999999997,3.561465054346783,0.0,6.71
215300,0.560437,0.011111800664158787,0.545127,0.570576,3.39,4.014332655207671,0.0,7.87
215400,0.5467675,0.024598300544278806,0.522555,0.578743,3.025,3.587129771837088,0.0,7.05
215500,0.555864,0.027685895157402184,0.529087,0.594513,3.1675000000000004,3.6952345437513614,0.0,6.98
215600,0.5651904999999999,0.022376976329849953,0.547691,0.595582,3.5875,4.1748083788360875,0.0,7.81
215700,0.549985,0.014838384952547856,0.53307,0.563634,3.135,3.7021570289044554,0.0,7.22
215800,0.55499175,0.02456936830520202,0.535035,0.589356,3.1525,3.700516855791904,0.0,7.12
215900,0.5560845,0.021139219939881118,0.529817,0.575191,3.3125,3.939487064750097,0.0,7.78
216000,0.54388425,0.020419030312839717,0.520335,0.562,3.005,3.5665249193017003,0.0,7.02
216100,0.5485059999999999,0.006229394085034825,0.542245,0.556489,3.09,3.6148121205211576,0.0,6.89
216200,0.553024,0.01756939147115419,0.52846,0.568637,3.37,4.008840231288845,0.0,7.92
216300,0.5390095,0.013805089991255612,0.518835,0.550075,2.915,3.4452334221839505,0.0,6.73
216400,0.5535205000000001,0.012502415299986353,0.536085,0.565002,3.09,3.658442291467777,0.0,7.17
216500,0.5626059999999999,0.016380316745004248,0.543808,0.583679,3.4850000000000003,4.107760947280161,0.0,7.98
216600,0.54149025,0.015884278902424224,0.519306,0.555252,3.0225,3.5928667755243398,0.0,7.09
216700,0.55186525,0.017169438922593417,0.534362,0.574185,3.2325,3.776694983712611,0.0,7.17
216800,0.56364625,0.014109936791141172,0.550869,0.582588,3.635,4.337591497594028,0.0,8.61
216900,0.5530887499999999,0.00951118059180878,0.54563,0.565495,3.06,3.6602458933792956,0.0,7.29
217000,0.56499375,0.014430586621825203,0.555301,0.586389,3.215,3.7908706124055462,0.0,7.37
217100,0.5599642499999999,0.010867450770534904,0.548891,0.570545,3.335,3.939953468422354,0.0,7.69
217200,0.54062,0.015246323338212863,0.529801,0.563193,2.9725,3.5253120429261293,0.0,6.93
217300,0.55680475,0.014310346987989747,0.548669,0.578226,3.2824999999999998,3.937227239229828,0.0,7.87
217400,0.554165,0.014088568723140968,0.546108,0.575186,3.14,3.7968056749501065,0.0,7.66
217500,0.5530595,0.018097432865832996,0.532606,0.574533,2.9450000000000003,3.4843411620180555,0.0,6.82
217600,0.558146,0.030030876688279796,0.534626,0.600384,3.25,3.788984032692669,0.0,7.14
217700,0.568398,0.027983850235448332,0.547449,0.609264,3.5650000000000004,4.141823270010443,0.0,7.69
217800,0.546788,0.019042805465582024,0.528454,0.573466,3.035,3.5457063236164013,0.0,6.73
217900,0.5592765,0.027347862104132918,0.5388,0.599601,3.2874999999999996,3.838258068447196,0.0,7.27
218000,0.555148,0.02423687371203912,0.523278,0.582264,3.5,4.166341320631328,0.0,8.24
218100,0.54235425,0.02312649456611759,0.517816,0.573122,3.0324999999999998,3.587398082175994,0.0,7.02
218200,0.54744375,0.024206223020468643,0.527149,0.582572,3.2325,3.8270386723941003,0.0,7.5
218300,0.553841,0.014650553846186146,0.543285,0.575225,3.5324999999999998,4.182928599279059,0.0,8.2
218400,0.543544,0.005247509123384177,0.538808,0.549608,3.05,3.61341020828432,0.0,7.09
218500,0.54512275,0.019627268113095463,0.516725,0.561165,3.2,3.778968113122946,0.0,7.37
218600,0.55742925,0.010879810150763948,0.544956,0.571471,3.3975,3.968730905465877,0.0,7.53
218700,0.5456587500000001,0.0058617228056263414,0.538473,0.5527,3.005,3.5468342692228143,0.0,6.91
218800,0.54906325,0.01550595869066685,0.526416,0.561547,3.0975,3.6677911154626384,0.0,7.19
218900,0.56070525,0.019758014835757152,0.535138,0.583213,3.4675000000000002,4.111620726672148,0.0,8.08
219000,0.54511475,0.022493259025390996,0.520962,0.575281,2.96,3.450565171098787,0.0,6.5
219100,0.54231375,0.016707236842657965,0.519384,0.556058,3.12,3.723018488628101,0.0,7.39
219200,0.5564837499999999,0.011669563298741472,0.541287,0.566261,3.255,3.8235803465687326,0.0,7.37
219300,0.5524072500000001,0.008984386915644267,0.540432,0.561999,3.0675,3.676151746958586,0.0,7.34
219400,0.55177875,0.015215142421833116,0.535425,0.571665,3.2350000000000003,3.79938152861752,0.0,7.32
219500,0.557409,0.03180055830746795,0.516492,0.59372,3.6875,4.328767145504595,0.0,8.33
219600,0.5416542499999999,0.01743428521381551,0.523935,0.5635,3.1275,3.7629365748928936,0.0,7.55
219700,0.55256275,0.01681339444956512,0.536052,0.575971,3.1675,3.731410591183982,0.0,7.24
219800,0.5683750000000001,0.013005469541696714,0.557933,0.585424,3.4025,3.9756791872584487,0.0,7.55
219900,0.54333875,0.014465992681112509,0.527218,0.561343,3.0575,3.5745244438946,0.0,6.8
220000,0.5435857500000001,0.01921046455060366,0.52149,0.561123,3.31,3.889010156839398,0.0,7.5
220100,0.5532155,0.011611532729718856,0.54007,0.563599,3.495,4.045783813634468,0.0,7.34
220200,0.54871625,0.01065446627397794,0.532867,0.555588,3.14,3.6383237898790703,0.0,6.65
220300,0.5557132499999999,0.007816591771140852,0.550671,0.567373,3.09,3.627322244668465,0.0,6.98
220400,0.557618,0.008542168616145785,0.548413,0.567537,3.4325,4.08577512025972,0.0,8.08
220500,0.54694475,0.015035268679009386,0.527269,0.560231,3.0875,3.707230547637054,0.0,7.42
220600,0.5492855,0.014560150193822419,0.538745,0.570833,3.065,3.609741449651669,0.0,7.0
220700,0.56311125,0.01607058651439535,0.539097,0.57275,3.39,4.014332655207671,0.0,7.87
220800,0.5473852499999999,0.012954303464486254,0.52992,0.560735,3.02,3.5448742337822554,0.0,6.82
220900,0.550909,0.01811892220856418,0.529947,0.571375,3.415,4.018867999822835,0.0,7.78
221000,0.56207175,0.0267763284310975,0.527941,0.586416,3.67,4.355127246514542,0.0,8.57
221100,0.54999475,0.016174013465535812,0.533949,0.566346,2.9050000000000002,3.4189813297725586,0.0,6.62
221200,0.55220325,0.017834679052807962,0.532976,0.570432,3.17,3.7256140433490965,0.0,7.19
221300,0.5564802499999999,0.01727347740275054,0.533028,0.574324,3.3125,3.903616912556866,0.0,7.58
221400,0.5374620000000001,0.020194453363898354,0.51873,0.564194,2.9375,3.4630273364981305,0.0,6.73
221500,0.548322,0.013080376676533449,0.537073,0.566968,2.9699999999999998,3.4715414443730896,0.0,6.6
221600,0.5516255,0.017154744212607743,0.532382,0.568518,3.1375,3.6645543157842995,0.0,6.95
221700,0.544639,0.018515609108713308,0.525303,0.562204,2.85,3.325968530618813,0.0,6.29
221800,0.5564917500000001,0.017424916037578696,0.540496,0.576648,3.14,3.6826892347848195,0.0,7.07
221900,0.5558495,0.023149511305137007,0.534413,0.582487,3.2249999999999996,3.7941490042783856,0.0,7.34
222000,0.5403285,0.020032838116452678,0.522535,0.568942,2.7075,3.1789031127104206,0.0,6.12
222100,0.5553599999999999,0.027552224580482294,0.531547,0.59027,3.0774999999999997,3.6094909613406707,0.0,6.93
222200,0.5660259999999999,0.024219491695739625,0.545205,0.600466,3.3449999999999998,3.9081922504742095,0.0,7.42
222300,0.544016,0.014272395477517654,0.526723,0.559304,2.8499999999999996,3.36497647341949,0.0,6.56
222400,0.5516187499999999,0.026370841376730212,0.525263,0.58723,3.1799999999999997,3.788086588239503,0.0,7.5
222500,0.56953075,0.01746907853656475,0.547279,0.588584,3.6075,4.2488223858696035,0.0,8.24
222600,0.5540115,0.022980067428099504,0.530273,0.584924,3.1725,3.7134474099772388,0.0,7.09
222700,0.5564499999999999,0.017471265838513245,0.543569,0.582008,3.24,3.796428145858508,0.0,7.27
222800,0.5628040000000001,0.021418970921436294,0.542649,0.587118,3.6049999999999995,4.316792790950244,0.0,8.61
222900,0.5553887500000001,0.014177847964929916,0.53821,0.57242,3.115,3.743380824869412,0.0,7.5
223000,0.5580845000000001,0.02060172378710091,0.545669,0.588772,3.3674999999999997,3.9611225260860925,0.0,7.66
223100,0.56732525,0.02429522242986607,0.538933,0.597732,3.5825,4.292834145410233,0.0,8.57
223200,0.5457222500000001,0.021184735485328402,0.519426,0.570037,3.1,3.6885498505510266,0.0,7.29
223300,0.5555252500000001,0.015486912396708803,0.535406,0.571596,3.2925,3.978302611248504,0.0,8.02
223400,0.559787,0.01138927322820323,0.545501,0.573126,3.3975,4.118433156755936,0.0,8.33
223500,0.5430007499999999,0.021744124254228624,0.512512,0.561742,3.0375,3.645,0.0,7.29
223600,0.546678,0.008315515899008714,0.539925,0.557573,3.1925,3.8071281827645365,0.0,7.55
223700,0.557188,0.015521494494195261,0.53528,0.571454,3.3449999999999998,3.984808652871553,0.0,7.89
223800,0.5393370000000001,0.014905518150447952,0.524669,0.555122,2.935,3.44836676316968,0.0,6.65
223900,0.554451,0.017239725693873456,0.532631,0.574044,3.315,3.9008417894945016,0.0,7.55
224000,0.557209,0.017479685790463554,0.541343,0.581886,3.5175,4.134298610405398,0.0,7.98
224100,0.5397415,0.02479882054318985,0.512655,0.571397,3.1675,3.709100295219853,0.0,7.09
224200,0.5511285,0.0256639979283561,0.515517,0.57658,3.5375,4.151051071716656,0.0,7.98
224300,0.55961575,0.01959871516834713,0.534193,0.578594,3.6399999999999997,4.319537012227121,0.0,8.5
224400,0.544565,0.01194473141877484,0.526656,0.55093,3.1224999999999996,3.7014085156869676,0.0,7.27
224500,0.54917525,0.020564431305452272,0.5309,0.576135,3.2875,3.8220707738083557,0.0,7.12
